176	,	 src/main/java/net/sf/jabref/gui/MainTable.java
176	,	 src/main/java/net/sf/jabref/gui/actions/BaseAction.java
176	,	 src/main/java/net/sf/jabref/gui/actions/CleanUpAction.java
176	,	 src/main/java/net/sf/jabref/gui/actions/ErrorConsoleAction.java
176	,	 src/main/java/net/sf/jabref/gui/actions/MnemonicAwareAction.java
176	,	 src/main/java/net/sf/jabref/gui/actions/NewDatabaseAction.java
176	,	 src/main/java/net/sf/jabref/gui/actions/NewEntryAction.java
176	,	 src/main/java/net/sf/jabref/gui/actions/NewSubDatabaseAction.java
176	,	 src/main/java/net/sf/jabref/gui/actions/SortTabsAction.java
176	,	 src/main/java/net/sf/jabref/gui/entryeditor/EntryEditor.java
176	,	 src/main/java/net/sf/jabref/gui/fieldeditors/FileListEditor.java
176	,	 src/main/java/net/sf/jabref/gui/help/HelpAction.java
176	,	 src/main/java/net/sf/jabref/gui/journals/AbbreviateAction.java
176	,	 src/main/java/net/sf/jabref/gui/journals/JournalAbbreviationsUtil.java
176	,	 src/main/java/net/sf/jabref/gui/journals/ManageJournalsAction.java
176	,	 src/main/java/net/sf/jabref/gui/journals/ManageJournalsPanel.java
176	,	 src/main/java/net/sf/jabref/gui/journals/UnabbreviateAction.java
176	,	 src/main/java/net/sf/jabref/gui/preftabs/AdvancedTab.java
176	,	 src/main/java/net/sf/jabref/gui/preftabs/GeneralTab.java
176	,	 src/main/java/net/sf/jabref/gui/preftabs/TablePrefsTab.java
176	,	 src/main/java/net/sf/jabref/importer/AppendDatabaseAction.java
176	,	 src/main/java/net/sf/jabref/importer/ImportFormats.java
176	,	 src/main/java/net/sf/jabref/importer/OpenDatabaseAction.java
176	,	 src/main/java/net/sf/jabref/importer/fetcher/IEEEXploreFetcher.java
176	,	 src/main/java/net/sf/jabref/importer/fetcher/INSPIREFetcher.java
176	,	 src/main/java/net/sf/jabref/importer/fetcher/OAI2Fetcher.java
176	,	 src/main/java/net/sf/jabref/importer/fetcher/SPIRESFetcher.java
176	,	 src/main/java/net/sf/jabref/logic/autocompleter/ContentAutoCompleters.java
176	,	 src/main/java/net/sf/jabref/logic/bibtex/BibtexEntryWriter.java
176	,	 src/main/java/net/sf/jabref/logic/bibtex/DuplicateCheck.java
176	,	 src/main/java/net/sf/jabref/logic/journals/Abbreviations.java
176	,	 src/main/java/net/sf/jabref/logic/journals/JournalAbbreviationRepository.java
176	,	 src/main/java/net/sf/jabref/logic/l10n/Localization.java
176	,	 src/main/java/net/sf/jabref/logic/util/io/FileUtil.java
176	,	 src/main/java/net/sf/jabref/model/entry/BibLatexEntryTypes.java
176	,	 src/main/java/net/sf/jabref/model/entry/BibtexEntry.java
176	,	 src/main/java/net/sf/jabref/model/entry/BibtexEntryType.java
176	,	 src/main/java/net/sf/jabref/model/entry/BibtexEntryTypes.java
